,job_title,job_link,company,location,date_posted
10,Apprenticeship - Grounds Maintenance Operative,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0CFP0vtdW9GTrV2tjicuq_rmWeik_FyZJC8jSruMjBnpsEEdMTOrMvN3dvGyGLvHwWnLAdNJZNikn8tmPSrHMS4d9hbFxQUroFF9bCdf1zFWg7jfPhuT88JfZ4rdGstz13OLEFirdB2m1ddRp60W2ZdzfOT436mawpr92ZC8gjHyAPI-AJtTdbCHygO0oGhTf45FEzl3M9i26TDtUSpjzjAdxFZQBA-GWgAscVSgQNoTjLigDgXUChlxvdtVsCyLIA44EQRpadhmVKG-wlUPKaLnY-BqLS2LuVfyoXS5IK_fwUCRErP1LQX90cNTLGkJmzPm_eJa-Irfou1XGcvIu_LQFhzvfpNIuX4skGw6z7gWIIXiqlt-aVbIQUgOioKxacGn3XoHoxra0eupRC7CffVGA7D0YM_HzK3cvGNCu69ewNWV_xvJyigwbT1aML8kwhPp4u_ryW_PWDhznVCjPYSKHQeueAVDawF-e4JPEGROiW1EfrByQV2nCzYZXrOEw-iTqYV3TIoO31j26Zjhb6-4sVzAK3ARC4=&xkcb=SoDv-_M3MPfas82zM50HbzkdCdPP&p=10&fvj=1&vjs=3,TIVOLI,Haddenham, 1 day ago
11,Cleaning Operative,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0DO0BouaceDQDGEH0wm6e5ZvGeAbRI_A4XdrCffqa30OqlqBPwz-0pHC00XCx0iRRueAMu7y8eDyaynoDxVSQ0a5gh1-HPHrVz_tVsuVfEl0jSnIBB1z2jByTkPHYB8t4OJw1udYTCnmTuOPVI8gwhWwuet61B47tGBUqYPz7WtUl_v0cYk7fuqcRnHoeLXRe-cOxF2pwjDHlbHXQAgcPk3m3q-TBoCjioQuY_PsxSlOxJBNCYHKWAHwS1uHega_TAewoth7XYWJXMGh4Ua2MMewX5LQG2EX3GHNiXiz_7BcpTKmyQdeojAHP1tR85f3WwKb_3INg4mNrIy9AR46n8BxyidM05fqwGLtPQx6QEtnyGpxFym7ZzQR_GgcduvGiJULJhi5cpAHkfKa8QQNvFOhjDi1YZFuseFbwS0Y9KsyUK7ppR_pSjfhwPbQYK0U3ZwzOylbZqOv3gR3HVi-_hwYzq-sgS9ib6Xzfxc0kdFDeRYulXJKtdR5KiBUKLD-cH2t_A_5F1_zw==&xkcb=SoBb-_M3MPfas82zM50GbzkdCdPP&p=11&fvj=1&vjs=3,Monitor Group,High Wycombe,Today
12,Cook,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0Bl1moGgf34hPxPaq_GE75uM-P1HDHLT4e4r_7eLGmaTTVmPNCJ2Nl2ltaEut702Hxs5L-uG9Y2Hirb-A3aLaY-oxApxmEcb63pniHLUq7unfnFbu-OQdGk4x-Ke4GhuoRF0yML6BPFaaB9t81AryXQ0_7yijDolYFp6zTCJyMCK1Aist-nUkeBi1JyqLkZAyZ8vM6Harc1hwCvH9qWXDuzOuk-BFiK3dh2-hVIqjy2_PtAnXgcjKR5oNF-h4ysLRWQllpwKOUndsh2PxLS-cT9M8b3m09Yzyl8O_cVR9UBnlJaqUV5OC7C-r55nj-KXKb3SL4cBicIgJJsmIXzDvju3fibUKIbw_C1qMMFWarL-6mqXmBrtAtsLonWVioo9ArW50fTGjDYJAYj8sowg9dH919fS8Z-rgIoiDaWyV7Sf2BqahDdU9qcG2hnuEAQlsxeGdm56pH0YVuRewKf-afhSHq0eZDnDnRGsRFsn_itAheTpNTkiT0kMBcvWClJKyLQswUilRPLhhDU4bBbfqKXziTCEzh8VWY=&xkcb=SoDG-_M3MPfas82zM50FbzkdCdPP&p=12&fvj=1&vjs=3,The Fremantle Trust,Holmer Green HP15+1 location, 1 day ago
13,Supermarket Assistant,https://uk.indeed.com/viewjob?jk=05558f4d2660aed1&fccid=b9f5533d3154a44d&vjs=3,Waitrose,Chesham HP5,Today
14,Events Executive,https://uk.indeed.com/viewjob?jk=ce8a3102aab19fe0&fccid=cb56934b721d3afe&vjs=3,Scania,Milton Keynes MK15, 1 day ago
15,Cleaning Operative,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0DO0BouaceDQDGEH0wm6e5ZvGeAbRI_A4XdrCffqa30OqlqBPwz-0pHC00XCx0iRRueAMu7y8eDyaynoDxVSQ0a5gh1-HPHrVz_tVsuVfEl0jSnIBB1z2jByTkPHYB8t4OJw1udYTCnmTuOPVI8gwhWwuet61B47tGBUqYPz7WtUl_v0cYk7fuqlRXm152AWav8TZDRT4vYPLlpEHeosg9Wf0piX10kVG0aea2ioY88PzZKc1mHF85Htvi_6mVVss1Fh3JxrRHNiREgy9x70kPFmIo0Hm4D5HJagSbpzfXUExxgNvrYLu4U7CBAeEcUTDSF8c7uTBOgSBwHIZwQmyDjCNzemJaxef0F6VKjkwtszs3kz_FpINCsxrGRw-YBPAtW-j64P__LBBWEfEGEisP0sedfxJV8QIJG487ZXzAijDUdBVGoO2uPlxpIYqrTNHBcnbhcUJpQ9rrbjHsn4nn-RkNjyTJwN3Q9ZWqNDJH56Y7NfDtlcbqmR2FUooe8IqLXTvby3iQuoQ==&xkcb=SoB_-_M3MPfaEHRuXp0LbzkdCdPP&p=0&fvj=1&vjs=3,Monitor Group,High Wycombe,Today
16,Casual Customer Services Officer - Libraries,https://uk.indeed.com/viewjob?jk=10e9a0807e82570d&fccid=7e3a65f3fe48b2a5&vjs=3,Buckinghamshire Council,Buckinghamshire, 1 day ago
17,Cook,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0Bl1moGgf34hPxPaq_GE75uM-P1HDHLT4e4r_7eLGmaTTVmPNCJ2Nl2ltaEut702Hxs5L-uG9Y2Hirb-A3aLaY-oxApxmEcb63pniHLUq7unfnFbu-OQdGk4x-Ke4GhuoRF0yML6BPFaaB9t81AryXQ0_7yijDolYFp6zTCJyMCK1Aist-nUkeB4rs2bUz5piCvSa4caFq3SJBt6sQz2Ivwju1VibxYCRtzirh85iCUPedihVXnsNbmdENv8cLiSdYenxnAbdN-IJ4u8gOWVcM4khE_bqR-mBj7-ThwUxlEZWWDA3VDojKlSAmDIH1p1DXynOrcbJeHI3hFCjpys9sDiFrDYr5ilcyQ1qLuH_zbUnMVrKnOSMaiq66DrM8-Z3_hXNwMAxWLu1y5oWlWb-Hkz6P2B9hJU15S1OoOQ3T_iGmeWPAsp0BdnxifwSlJ-kOry56fPC66gm3xflMqfCJkg-0cfbb61_EUSUgLLVlzdPvgqUCz9BiBRVFyQodgh0mnSXIlMgslWzwyA1Ln1Syew9JjsT0M_go=&xkcb=SoBW-_M3MPfaEHRuXp0JbzkdCdPP&p=2&fvj=1&vjs=3,The Fremantle Trust,Holmer Green HP15+1 location, 1 day ago
18,Selling Assistant – Full Time,https://uk.indeed.com/viewjob?jk=1e2760a268a6de89&fccid=8770dc8ef23cf3fd&vjs=3,John Lewis,High Wycombe HP12, 1 day ago
19,Qualified Nursery Assistant - Afternoons,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0B4HbDmdbZd5IIqW-kBzq0GDYGwN0wiig5FxrluuFnJDCInd3zaZUxdmC9k7u5B_1_vOpvwnX-UtMEUFonZcVp3BLodr-49ee5Ij5rRALiPZ_k2EkCvsC5wedSxbCikFMoSq9BRzWIEqYedKHIvCrSANQP2eomSe-nZpGlm6oFceRoNvTVwG1p4Q4OWAvK59XdtQtBLO2TAM3rRYB7mwyMDi9kmUA4dtZYFX6gFSTUFZ5SwprW_wKtw9pDTZ1oGHcJSTtJhz3dMf9uykqfFu2QkTmyIlXK3w_9HLUSNbau0kiGf7QM-hSzpRyqf0WHkjGh0PH6ekoKjxmLssrn2eER4HIwa5zY37S-EFG6gbafA8IkW0Qt9oE2mlI5VVOMsOcyh3veKjmv_kW5CdLcXsWGMwRFcvYYHd4Fz9FdMKgmz_7hYeXullxl-fGD3gm7aWn5ANvZb2MTltBcwSWjA7nxcFdfvQNmc6Nw7cJlSBIae6YtRk2hCg-Ud8lprW-_wRqmfJXzSIyn_0XeglHlT9ynafZqC5uuvU2U1DEjH0Ev1FlEw6UjYENIh&xkcb=SoBs-_M3MPfaEHRuXp0PbzkdCdPP&p=4&fvj=1&vjs=3,Farm Day Nurseries Ltd,Wooburn, 1 day ago
20,Production Operative,https://uk.indeed.com/company/Synergy-Flavours-Ltd/jobs/Production-Associate-7a46a99bb9c236fa?fccid=411c26c64da1716e&vjs=3,Synergy Flavours Ltd,High Wycombe,Today
21,Sales and Procurement Administrator,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0Cq74_zXUwJwnRI8JtXh2Rsy71k3o85ypy5YF-7hx1RkXxyhomQUTh8ERyGZJL_kghHB3PKflGTqgvIrceVMbf6BCKbJZt6nXIIvFD3U28sukxouK2mHyJH7QF6UA5PYRSk761EEu4p365-2k_xiyJdMMTFK-w6E3mZnQFv4kC5FK1spewwbJz7FALONM9GBYPJrKwfJi_HxT0t4ftEQ7hFtKS0DFIvR6M4eBeo97jK5a8WHaWlxRDLiCHDo9rKj2qDfY-LxNYC2DI0MMQIu2tP3RUp2L9dNRmYCWtN9TbW5wXA4gzvuCrZcZ317XR04vE_KfWdgkVJuCnGKraVS7j7aDREfR01MGZFGr3JhgndWNL-m_Jnv4cia_x8NTVEhwS0FCMJc5UcW9o8uS_EU62QrP8xpv5zs48pFS61FwR7SPUsHZmVdEEQkM16MBp_p5qCmXC6bAMDTpZZ8R3QXs8R7uxnPzAnE9skfylsOhMt2US2cju5wI6UKOfHkxNwbFDEQf9LPxPxCQ==&xkcb=SoBF-_M3MPfaEHRuXp0NbzkdCdPP&p=6&fvj=1&vjs=3,RS Recruitment Solutions,Haddenham, 1 day ago
22,Environmental Quality Officer,https://uk.indeed.com/viewjob?jk=9c9bf66d254f5ef3&fccid=7e3a65f3fe48b2a5&vjs=3,Buckinghamshire Council,Buckinghamshire,Today
23,Customer Sales Assistant,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0AHtOAU-Z55-HgJJPAy8JT6_xffbijReMEwI15xihfJeJ1xJxU5mp4qUFUKJHfY9idtvS2pq5nbehKQOXmLna_-4nx_LTQdHkioZH0kePs58BoRohtTvtAGAuW63s9QjY2wN3q0h4sz3dchn8T4BsbXn_dflUB2pUyCGRshd2xASUJCmkpyRpUcJluHQQgMdf75DFCWBwRAEtIzwj5ikJxrAgmHWPgxmFybUHGnPjSqy_IW4gF5mw0GxdjwTBlebND2ou__dZP6ikARvfePuuk2XN2qDFxzPYA9AnXCQROLL-bz0sKe40rt9p9skMU7WfCfv9jopMvbe2NZI18zwNETeq89khN2Si1UvzvrT-qU7gCUYqq_kjPJwPSuQlicwEcZ3bvqjYVTs9-__iN-1KEKMU2F_dISRt_RCgJdiK7AJpe9droYtI-eVgJn0yc44Jw2-GcsPqlAzQR_2Q70UxounCn6veCxKC6z91CVxfmQoGGP_AJKmXvbdl7Xj7FI2ytxfKQgTjD3NLpYawf3roVH1KGSYBofLZDcue9Q-ze_3T069hIXRtDV1OeX9nSmNGKyYupo2gzXAZRrjIwQqnyzqgrtYsJq--sCkxbOt0fPCoGr6IPgnTIPzDsAfJNwh43c7lnswklkK5HUt7oTNDRyzRBgeuU_G7_UvBZlLuJVF2TX_tTy_L8nS2xDIFSuLRFlBonwv_R2xSs-dJKyDXLOZL4nftyx0a2AwhAxGQS8T2Uz-Wqiydsz1nRFXQ7ZN-JX6zicSiX0bVSa7P5wksx6oehRMDr-m1An2B5trnpXm5TpkLXywRFH2YmPYel3PPy4DwZE0Pbegy9Ph4UdD3WYbkLI_7KJHzQ=&xkcb=SoAY-_M3MPfaEHRuXp0DbzkdCdPP&p=8&fvj=0&vjs=3,Travis Perkins plc group,High Wycombe,Today
24,Clerk,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0CoZEDu__g6PeKtOQ1fst7I3_lnXqXEIEJKkr__C76ljWCtVAfXe9ejEFWpdD02ZFp_trfGf2tgw84afPcyL0C1xYbAHT0a5FvL40BeiDtiH7SSWzpIgtOpu5IcOYGMWb9mK_UAtS5CSwcBgUSH8G7fPGUzr1v0dbd5piRUCIqXRJbBHrgTQTeLbvHQzQ6X95JCdVkTGcGxVNi0kYFNwvWJRawmY_vmywxyvrnahv6LkCVUm11lo_7T1jhO-WrKe7YPDLL5AGwVgK4-NCn4P8E0UA47BLfCwCjb9An5Gz7SxPrH8EbHriPRCd1YVF_BsiAg-dEUgUMqaoM7rbkRr02w-v5nB-1MytPljPBqWXnV6Pv8sk_9zfr7_rQeCNevxNo5JfWdqE2G15_bjqJ9XD4WYTAan2YEKZeM1jnm9pUhx6wLCr4IaVzDw9u7-hm7chEYk6l_x6yGdkSlyrtFvNSCL-MqLTjhAXOphJOzzCqoEhhfos-lnMRn&xkcb=SoCs-_M3MPfaEHRuXp0CbzkdCdPP&p=9&fvj=1&vjs=3,Clerks Academy UK,United Kingdom,Hiring ongoing
25,Court Usher,https://uk.indeed.com/viewjob?jk=b78bde95be0d5096&fccid=e4bfb53c7b940c0c&vjs=3,Ministry of Justice,Hybrid remote in Milton Keynes,Today
26,Sales Administrator,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0COdsAyksRCHVj76sk-DdJsFInXMS5QONDtsTm8JDgR0fPX3JmeFAo6vbDoUSzz6oUNd0prEkPcX6lKMv-uySZmmNgfQADnahVfpv8cc51BFj-r06hjUDiz4xINfaPVWqd-pjBmhpErAcXoUdsXrpcBXCn2hGSlu4VILjYzhmcM_9R1p3YKYKslclTZsZKNTMNB2A5cxfyqIFaXhAvL4N_Rs12AjJ_FcFiResC_gl1LGmBpxH26GlYXZPNAIkfgMiMGY3NxCcofPbUqHMAZGmpkS_SLk_ZvnkS70yLtKHkyKs4B2ETeRQq6RimU8h_XKszH2S9rzp_Iq10HnICOVcDOmtw6L4EcNLoajUZTG8nxYIceY1KC27iq6jSZ4B29AVbb5ZI3v7SVp2xeDtXrdFz1OXnRUbOl1VgKS1XQ8DyqosnWXVVVs36HoiyVsFNayQOAGzrhb9c2n2d0OkOlo7Hh4wRJ7fgdDEJttPhfSAP02DBaCzgp3igJjBF91ubV0HF5cZff-HDRxkF37Ewn8MqjMgJjy8flEL4=&xkcb=SoCF-_M3MPfaEHRuXp0AbzkdCdPP&p=11&fvj=1&vjs=3,Site Contract Personnel,Hazlemere, 1 day ago
27,Front of House Staff (Bank),https://uk.indeed.com/viewjob?jk=20a7960467e80c72&fccid=b5075fbda57206de&vjs=3,Anchor Trust,Buckinghamshire, 1 day ago
28,Stock & Warehouse Controller,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0AO-lx13pzomzdSppJUWL3QXsQT8oyFk4U4LWH8QC50ChxJIVEnyIep3Xnh0mG_QnQQu6yQdWV4XnsPKsLb7mpgnFuUwpGM8msdZpq6pH52Sy4aUeILDIyLo-eV4l0RAPNKEisXk9vWcT8TKDuPu13G3ZAQ0-hSWseV3pM1PsY7VVhrSkaAq2AnQiH75W-Pzos4Xn5oPN40y3Dnvrlym7JD3_vw7ln8wlzUd65mzraz6lBpxNsIOU_Rg44WBYUkQyXFKVJM7Rk5n06zpJABK55MY19Qf7K-yNeI-tAfbPWWfM2mhySi5FwoP-BTosabGGxp4mn_v8zDfmB-C_Uep9pphKFftr4BsBt_oxQQzTNzm_d6mETiLQtucYLOZvgFwthfa1Ilu_lEa8mQmVFo-ipjm8yZVwPtQ6UzPiWNsmWh1pJgO26bWyf6NkWEiP1cjfaza3TO2DCnB4rzWzeoWX5c2XndsibAHTxfeBXwh_Xf7VfxlmVJ0tTc5dM7pqmlGUTKw8zpGwBsMw==&xkcb=SoC_-_M3MPfaEHRuXp0GbzkdCdPP&p=13&fvj=1&vjs=3,Superstars,Marlow,Today
29,Library Assistant at Stony Stratford,https://uk.indeed.com/viewjob?jk=e162e7c0b970081a&fccid=8bd9fe4a1bf80bd5&vjs=3,Milton-Keynes-Council,Milton Keynes MK11,Today
