,job_title,job_link,company,location,date_posted
10,Customer Service Advisor,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0DC9VE8cOcyX34Utw9E1TsBLmMu8XcW8UNb5j2H6-AhCofFqZXs2AI9Zq9t6qVANUeeEtrrhM9Vtqabj_ptFAc5F3R1naaf1sfqgmefEuCsNI9zw0CntDAlrRlF0hAsMYLS1HoqkVfdSDUoeB5OZpRj6-RfLqvwaOZ7663D5s0Qdx0Yi8jsgU4IbbtDeerMgbiTAaecXl1wowVKKXodLyAgk90crVdtX8LPd2cHXN9Xh4dkuFWrhZqC4ykScvIcS0ylFukzOxv5yR2h2xAcmFmIamDAolWeI9EP9MR7pSehlEPqmm6tqea9jqrV5JHFV1ZVpAjwsxjiNoKyAhrS9OZQeDn-JWu-auebrhbaAi053fqUxqGZj8PsZthalx7DybaRIi2i6OCD1UFyRBXF3zJZNnt0aj0KK4lpzoVpceCBdGoUFJDpmH9eXy4jYBrJa41pjK4jAbEDiHGNlPzKT2SbGvYvyt76vQeOzkl0DrbFDyQJX78zMd_qHq3jUzxdYgW82pWUUY0MHFPAo-Mdl_vH&xkcb=SoA4-_M3MPCIHxWMMJ0BbzkdCdPP&p=10&fvj=1&vjs=3,Mtrec Recruitment,Wallsend+1 location,Today
11,Frequent Caller and SPN Assistant,https://uk.indeed.com/viewjob?jk=e7fbda038b9233e9&fccid=f2f3a66738309a01&vjs=3,North East Ambulance Service NHS Foundation Trust,Newcastle upon Tyne NE15, 1 day ago
12,Shuttering Joiner - Start Monday 31st July,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0COQknqOmPjvpMPzCMAk4_aeK4HvIqnLNUMBlXwYYK18rPhLsafEjC3GcCHa1tWaIx827yxvOBecw0ml7C0LG3bXfT69eaR0B54bcBTqS8Fo4rR_DEZz1_bfSEIt_NrQoS1KjN59oFeWjTQ_Z-KqRZ6_fGmoRPBw0iR2pTtQDvc39vkpefJEo7nSBANjl0SzI4zgO8z1F0T7s_o4jLdWrroZ52YwukrdaDaQYpULpg70fmsQDi_TlK6GxdSHawDrhIW8XFcYNu9d6Y-GLLdBo09R5AT0o-hb_diwAF3MHchhbZc1wkyFpvkv0XKsID_MEReBLNATNi0W3COSUGkuqwJm7rIUOS0Yv7GYt92-eb-TKnufylQv6g9oCSnR_YOGBqczbqcC7ye9ZL3tqQS19iUxs-pyHwc0NKRfIPT3X6ku9QllNUxrl0wYZ3pVdVp3gL8xdiURUWX8nM2o--CDTdlU1ji18cLFefKcHrezPiXTUhwpG-57U4eNNb8LMstZ5CsUiitCgXekCjnCOaoZ6PO72UBOXQFrdM19UelvTT8Sw==&xkcb=SoAC-_M3MPCIHxWMMJ0HbzkdCdPP&p=12&fvj=1&vjs=3,Aran Recruitment,Gosforth,Just posted
13,Warehouse Operator,https://uk.indeed.com/company/Baltic-Recruitment/jobs/Warehouse-Worker-a079131fac6eb6f9?fccid=991defb370830f27&vjs=3,Baltic Recruitment,Birtley,Today
14,Apprentice Roofer,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0BCmNyPhBsPmUUnEoiQpiVbIWkVxfxIzCEzj6uK-H0CNjSBtqjR0Xu__gz_91SpEWQ5LLHHBRhZ8DqV4yHXS9XwiQcVJMlFkr1XYPRkozTCOkm5QQo0B1RZhVsjKeIn1_nGtsQcmHBK5lOnv8fi54Alug1rkGukTz3MDcpIPWhJMW7DrawJtjJy6b8PeUFwdHfEV7_CLytbLGSBUjxLe3J3O1d_mycApJuT3EMMqhfl3IwWgIM1du9A_rK0JVxbYxIYX_SvdGq5t8PxayRFl88raos7Qjx-lv4D6QFrVBO1B62LS831UMTUrbWq-bY4Jg4qtyPA4YKfYsCJ_7bzUk0TPlCaeeG8ocba6G5TcBy4f4vFRJMUob_id0G4e-Zfhw9Dor9Gz0NOzUBVkSJOBdH7BqylzY-8aG6_u4R9zBatOuqk-0M2nvUf4NJ9CahYNcgP0s8wVTfQ4U0sahEVZ5TnWwCU6zoOUZ-axq6ME9j6X2c27lBe1SfVBKEc4tYLBjR51B7nLesTsg==&xkcb=SoAr-_M3MPCIHxWMMJ0FbzkdCdPP&p=14&fvj=1&vjs=3,Optimum Skills,Sunderland+2 locations,Hiring ongoing
15,Shuttering Joiner - Start Monday 31st July,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0COQknqOmPjvpMPzCMAk4_aeK4HvIqnLNUMBlXwYYK18rPhLsafEjC3GcCHa1tWaIx827yxvOBecw0ml7C0LG3bXfT69eaR0B54bcBTqS8Fo4rR_DEZz1_bfSEIt_NrQoS1KjN59oFeWjTQ_Z-KqRZ6_fGmoRPBw0iR2pTtQDvc39vkpefJEo7nNtkI3BnEDQUr7cAT1ZRHqp7TAMMz1c0LJSIQfBMJjKMud4Z2rOzjpWCtdoCbMkkZWQHDSaYe1ZFU0yHLOsRDqmL8QwbD8pFSeMTw8oHB923pxybplDmXORV6diUbpT5uz-S65AQvklj0egwMxNBB6PqfuoZQoL8wPU-3Pac3zUq9ttR7xL5Os_ucru9_30yNXWqa5b8tK5nNwqEHMkn0FXJV0oLVRpWMszNQ6c02SjD8xGZ2PW2qlBU7CA0EyYgRMfBhLuKSkUhGxTxj4PTk3I3an2X7L6uHw_v6fLF75_cDJxXLKfx4SHbjmV3YLfALJgVRl4LW7M2SymlP6rWuEQLfg-074dP4yNdGaxT8eMs=&xkcb=SoBl-_M3MPCHg_2zM50JbzkdCdPP&p=0&fvj=1&vjs=3,Aran Recruitment,Gosforth,Just posted
16,Floral Sundries Executive,https://uk.indeed.com/company/Webshopflowers.nl/jobs/Floral-Sundries-Executive-6ed3575b89931027?fccid=b96c729fea1c2dd3&vjs=3,Webshopflowers.nl,Gateshead NE11,Today
17,Trainee Fibre Cabler,https://uk.indeed.com/company/Fibre-Optix-Solutions/jobs/Trainee-Fibre-Cabler-e117e71af1f5e090?fccid=81dc708bf5f1cf20&vjs=3,Fibre Optix Solutions,Newcastle upon Tyne, 1 day ago
18,Care Coordinator,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0ABRY8poRsisu9WeWrL2_rTKin3xtSZnBUj00TC-r3Etx_15veFdhxd5sPb_za_IRtVK4SRdnl_tXV8zp1WUE-1keVMTV1LwfO5ckHdVSNcTwtUjM0PuDN4N8FFta-minob41SeqCIRTAErWHXxEqVZBUWpKDDInZ0sDx-PeiJHxf--iCPNpRLMuRznfP4vFFkkJaCBsQ90lZglG1eKE1Dy5_JFHs7XjdmPsNgpeTXMMjxwPJMRvgNXDyIamcR_0hN5lxpStVCxe98-mXbOIVvRyU_VpAlqrzj-nh2Co4hsJDqXc9bVv8-2Lp-AcvO9hcheYkLB_ChB2sbT-9h7xoMNFa6be3q9CpMrk5-0X2lpiG3wsx1kWwgLVWn7kPfGzfIHLjmHyTjwehNsoq9U5q72TfTGQekxDCVHCVvlr0RGXkex92AZTBfjPOICB5YeXYSaOeR9AYaZHugBYWMxYv5cQXM0624T573BEpWjhe2Wp8T4K09azUgnHJyftWcvhIA=&xkcb=SoDr-_M3MPCHg_2zM50ObzkdCdPP&p=3&fvj=1&vjs=3,Bluebird Care Gateshead,Gateshead NE11,Today
19,Pub Landlord,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0AayRFFtK6_lN0QY1clgllY5342FVTNN05pp0xEtCiEH7zTI9kRTP9u-WcvtGzZvk23xg_ksbyLjFp8VSsBhL9dFk99vzXN38hRP6b_YqotqAkO6JmPnS9XAegY6hY5odZ-gEZFKj9WBCALx-BpWb5EmBd95i9wBSw4JIMOz8pQCz9s9ZbHkvmTrWNp1W1UVTtLgynvJSziHmVIN8eAyLMMd002fzaX63fw8uGAXH8htN7Ee1X20jJtI7ZsbwGtaKkG7qwIFoNV54wtjU_-s1o4bWI6Y-A4n60bZsOQDT0in03ubFVb9ucle1O9meexDb5tMlmVeqOsAUTyRZ_A8E3h-2lxXdZVQOGqSqXtLN2dsOKuHM6Dd0WrAax7Kp0veTMVpK-Kg0cnjtQjKGc8qWEf3JSURGeZ5QQZPaV7PGCwJr16jI0kKZHTVgfQVSK5ovzVu8fXQROHndbpdXgH_jh9bIJpcSqutMMxXHxE2lRRncBmuLdGSxkA&xkcb=SoB2-_M3MPCHg_2zM50NbzkdCdPP&p=4&fvj=1&vjs=3,The Back Alley,South Shields,Today
20,Sales Assistant - Newcastle,https://uk.indeed.com/viewjob?jk=b66ff3340dd524ed&fccid=2a85d38b9d7f8fa1&vjs=3,Footasylum,Newcastle upon Tyne NE1, 1 day ago
21,Customer Service Representative - GI Home,https://uk.indeed.com/viewjob?jk=25da0459f75ea610&fccid=84bebacd427358b0&vjs=3,Tesco Bank,Hybrid remote in Newcastle upon Tyne, 1 day ago
22,Work Placement Officer,https://uk.indeed.com/viewjob?jk=caf6a9a1d27d123d&fccid=627e1cc109b028c5&vjs=3,Tyne Coast College,Wallsend NE28,Just posted
23,HR Admin,https://uk.indeed.com/viewjob?jk=1094e09a13909d52&fccid=7691ebb71b24124c&vjs=3,Northumbria Healthcare NHS Foundation Trust,Newcastle upon Tyne NE15,Today
24,Food & Beverage Assistant,https://uk.indeed.com/viewjob?jk=4fd5f973fe4c2a53&fccid=0df35c4fff829756&vjs=3,David Lloyd Clubs,Newcastle upon Tyne NE3,Just posted
25,HR Assistant,https://uk.indeed.com/company/National-Energy-Action/jobs/Human-Resources-Assistant-737984ca280baeba?fccid=60493937c9947980&vjs=3,National Energy Action,Remote in Newcastle upon Tyne,Just posted
26,Bathroom Fitter,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0Dnp_PF77r-KlFNwQoRqyZT1FWOGTC5Ze9tH9D2QRT6iZWpDd_4EGGMB7RslfigJylXATmpFW_6qyPMCOzgZaA3tje4msEIvu9vY9d-SJo3-NgpR7R1jRbapixB6APNeCWDPokWGHmIdrVJMr6WKCfWFSIK-y7EwxlZW-m97Hfa9Nu84wFO8w1RlsY36YflbkXKhdAXjDie90DCjdBqps4eYgNFfatLn8F1bgHuiLPqQx0X4bVdjJF94IeE1K76OsF8_m5nu5anAUUEMn63ORU0FEK03I2rCKy7MBolY-cgNVsVnaQWCp0hqct_JgLF8LffRVrhfGa0yKrIZZXCB6et2ZFeLzqLfZ8gS_Lu059NCK_oxy1WeEs0mEOglIPLVAi_fJVK3vXWK-k2OwDyVorMdcoiSZuheReOIYfA1UYpmjdgGyTcgtLEA3zknpi5g7mdbOiYzEjqDua5OWoPQbfpVpcbJu_K84qTg6XzIpzTAYATy8sQpE23E0ypr4JHeE8=&xkcb=SoCM-_M3MPCHg_2zM50GbzkdCdPP&p=11&fvj=1&vjs=3,North East Bathroom Supplies Ltd,Sunderland,Hiring ongoing
27,Clerk,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0CoZEDu__g6PeKtOQ1fst7I3_lnXqXEIEJKkr__C76ljWCtVAfXe9ejEFWpdD02ZFp_trfGf2tgw84afPcyL0C1xYbAHT0a5FvL40BeiDtiH7SSWzpIgtOpu5IcOYGMWb9mK_UAtS5CSwcBgUSH8G7fPGUzr1v0dbd5piRUCIqXRDLOFmr010bj88O-v_cuf0khtTFx8_0gJGj0DDuJeth9wKAAULLOLrWXWuhonVV8V2HvaEDV5icwGBFAfmB6im71rUqluMCTddu3uCvnzMa54i74d2L1gufuuJSElVS0DnNYA9SbEnY8wrpOtGR9nA6XnY-OKKOENv5QkC0KCKXjSZIMgnlXHHlicMx2xwo9oVaJC8Guhq-QfxDRtVjlOlwWI7STU1ow7_w4Xb7tQxQdcbxEswPXx4XwvoYsoyCz_FHSetQ_xSuiIw9A-D_kaYqV_izx68r5dNq-AJbTKodTCZ0sZEE4Rg3TmFhOvBGR7BUlMEY137Om&xkcb=SoAR-_M3MPCHg_2zM50FbzkdCdPP&p=12&fvj=1&vjs=3,Clerks Academy UK,United Kingdom,Hiring ongoing
28,Internal Delivery Associate,https://uk.indeed.com/viewjob?jk=5e8aa73cf0a03eae&fccid=d8280f12ee58744d&vjs=3,END,Washington,Just posted
29,Painter and Decorator,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0DeB98j20gszVVV7-TUE5svTj36hj947jAl0EOg1cMv-k30E1b2djXfxocb3ARWvZzZ8v6Ltj1lxY4cImh3lnLjDyURTCh7Arcs9zGu7LH_id8DtJ7ExJubasrgfMWRro2KHdMUdEOfo6NXKqREZ3MrkJe-RdZ09REDWG85xgkgkJY-SUOIs9pD6_n-CQ2-AOi0Jt9goGSuzA72NhWA3D6lAgZmzCd-0c-vYytzhLw_iZ0HE4VJmjApvDYmDYSRiefFJtV2nfvCFQHPp6-TwkSRJYxfKikiLDK5BJHjWegl0-uJJxF6z4IP9T24o9wziU4HNzhnGp_kLVbtp1oKtzFbZAHi32HctGJ_i95Q3M9pZiAwd8yEx-vO3qGEZqFuumq4X4nSff3830bwu9AYJj-_nH7t9R55JH-ZRFjZ6OKnUtdcpCUzD-SAR6SgXrlHks5Lf2TdfP0SnbGhq_vUn_uyLM5drnKh8BPQvhwtufCxUW5sC3sEFLPshPHyeSG7iFZzne0-RfNFGA==&xkcb=SoCC-_M3MPCHg_2zM50bbzkdCdPP&p=14&fvj=1&vjs=3,Story Decorating Group,Newcastle upon Tyne,Today
30,Care Coordinator,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0ABRY8poRsisu9WeWrL2_rTKin3xtSZnBUj00TC-r3Etx_15veFdhxd5sPb_za_IRtVK4SRdnl_tXV8zp1WUE-1keVMTV1LwfO5ckHdVSNcTwtUjM0PuDN4N8FFta-minob41SeqCIRTAErWHXxEqVZBUWpKDDInZ0sDx-PeiJHxf--iCPNpRLMl-JNvSGzToNZuxYySPYUHffLmvgl5ZRwZQ4_OYR8j-E1BNvAFLkOd_MgGfOZyu1-29R6YCPpfF6TkKYunJKYNVzu44v5DnPR3LapLYnWhoBCWnJ9XywdX0_sYraUe3jclLhaf125JV9jQ-ujUhrAJXVWET8u11gv9M8GdAwz7UQ31cUYs3LvOoXZoRSI6iwFo_9RqWZudbZtU28rTdxH90Lxmg1yNucqbNL-Yai1Q25NG-zFN78QWb3CzmemEo5auhERFynyWVUEQam_mCiW5v6vgxwZ6VJWI964jTEYG5xw_P0SkkTc1lwB-E-EpPJV91TmDXIb0mM=&xkcb=SoA0-_M3MPCHLuWzM50LbzkdCdPP&p=0&fvj=1&vjs=3,Bluebird Care Gateshead,Gateshead NE11,Today
31,Energy Surveyor,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0DziSKXX0I69IG2nge1cDZkXL9WWcw5EdkfA5RA3205SrULrIunSai9hG_cSal7Iv5OZBhVzWTU6NNgf7EywEqgkgw0fHxjQqCTyPaVUXGcfUxldOd-LPdahXQfTFHI5DCZ4L4wZeNQwTSsbN2ub3YRks5Fp2PRLAMDMGVhEfLxEUhcfR_xQQIsYZpmzfSd3D3eOZIMufWqYvwH9vcTJqrnphFH7BsJB1oXw9uW_LxvmdiKkT98VCtYrBm6flBwqYpNTfBC2VlIfXmyt0Ecw0OvVa4OP6D3sBNtGOToyCfnE6l3PgE7g9d0nmSnr627O7THcNUpJ6I3Ab6joaw8z4ba_vIw_3e0JrZLFfsVg-1jxys-grxjyhMEEOLXHvKRflgTmcH0WRA0N2hmIRVI11CCc8Yrckbnl3XKO0QQj5Z6qsrXqsHHCrgFg-3LQueelyFfbdOE3z1D9ew0aTOJynrnuh8Tqn9qK6z8UBeLcqmKT5JRTq8CQcuBS7pE4NFITFs=&xkcb=SoCA-_M3MPCHLuWzM50KbzkdCdPP&p=1&fvj=1&vjs=3,Compliance365,Newcastle upon Tyne,Just posted
32,Office Admin,https://uk.indeed.com/company/Business-Switch-Gas-&-Electric/jobs/Office-Administrator-2422f9aa954c7774?fccid=fbd00438cc94b1a6&vjs=3,Business Switch Gas & Electric,Newcastle upon Tyne,Today
33,Radiographic Assistant,https://uk.indeed.com/viewjob?jk=b7119a4736f840c4&fccid=7691ebb71b24124c&vjs=3,The Newcastle upon Tyne Hospitals NHS Foundation...,Newcastle upon Tyne NE1,Today
34,"Support Worker - Briarwood, Blaydon",https://uk.indeed.com/viewjob?jk=f9905eec7a4ca6e3&fccid=06b0014af217ac8a&vjs=3,Everyturn,Gateshead,Just posted
35,Medical Receptionist,https://uk.indeed.com/company/GP-Surgery/jobs/Medical-Receptionist-3161122cb88f611c?fccid=e21c9c220734aeb0&vjs=3,GP Surgery,Houghton le Spring DH4, 1 day ago
36,Receptionist,https://uk.indeed.com/viewjob?jk=ccf8578b99502afc&fccid=296001f1e99ecb6e&vjs=3,Denton Park Medical Group,Newcastle upon Tyne NE5,Today
37,Bathroom Fitter,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0Dnp_PF77r-KlFNwQoRqyZT1FWOGTC5Ze9tH9D2QRT6iZWpDd_4EGGMB7RslfigJylXATmpFW_6qyPMCOzgZaA3tje4msEIvu9vY9d-SJo3-NgpR7R1jRbapixB6APNeCWDPokWGHmIdrVJMr6WKCfWFSIK-y7EwxlZW-m97Hfa9Nu84wFO8w1RT0Co7cvROLn55V4ZjnGMFBjHg6mddmJuNr0HBgJWchHNDoCr-12-Ra2eZsLACq7e0qIgKalKHe1fUTbIeXI0L4b5tUiMfMXDPFca6gHK-tjo1jYZ5jS08Rdis88jyfvgbOGHjJ1OOmhcld830OZSswUfhiTCl-L9zQqAPsjLAyIVLYyVtzNcIoWrs2jS7uFvS6pCHXrdze0XginpAxBYyTziO-ssd45yImD561848FZE1e5WPqOioNshzN-s_D9I6Njk-Zz3olYC6YauMSJCI_7ontzMr9gd5Kqvs1Nm-np0DkI3d9E4K7gj6PSCQht83W8bOnY0Fps=&xkcb=SoC6-_M3MPCHLuWzM50MbzkdCdPP&p=7&fvj=1&vjs=3,North East Bathroom Supplies Ltd,Sunderland,Hiring ongoing
38,Transport Planner,https://uk.indeed.com/viewjob?jk=dca81e39661b1c6a&fccid=a1aaa510c57491b0&vjs=3,Tarmac,Hybrid remote in Birtley, 1 day ago
39,Court Case Administrator,https://uk.indeed.com/viewjob?jk=dbf0dd54426bd580&fccid=a3840954aa4f192d&vjs=3,HM Prison & Probation Service,Gateshead NE8,Just posted
40,Home Care Assistant,https://uk.indeed.com/viewjob?jk=e2e40553a44ed3a0&fccid=7691ebb71b24124c&vjs=3,Northumbria Healthcare - NHCT Northumbria...,Whitley Bay NE25,Today
41,Operations Administrator,https://uk.indeed.com/company/UK-Lift-and-Escalator/jobs/Operations-Administrator-ad49274d52dfbaa1?fccid=d90e5a1ffd87838c&vjs=3,UK Lift and Escalator,Gateshead NE11,Just posted
42,Customer Advisor - Part Time,https://uk.indeed.com/company/Newcastle-Building-Society/jobs/Client-Advisor-ab7fdb5e7da6df7c?fccid=9b6c6502643defb4&vjs=3,Newcastle Building Society,Whitley Bay, 1 day ago
43,Trainee Customer Service Handler,https://uk.indeed.com/viewjob?jk=097010f7c1a5dbb9&fccid=dcf770126ed58a1f&vjs=3,Somerset Bridge Group,Hybrid remote in Newcastle upon Tyne,Just posted
44,HR Admin,https://uk.indeed.com/viewjob?jk=67a34ac53e81da49&fccid=7691ebb71b24124c&vjs=3,Northumbria Healthcare - NHCT Northumbria...,Newcastle upon Tyne NE15, 1 day ago
