,job_title,job_link,company,location,date_posted
10,Business Administration Apprentice,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0AO-lx13pzomzdSppJUWL3QXsQT8oyFk4U4LWH8QC50ChxJIVEnyIep-464YK-5esuvidB2R7EeJcFvU0xflOCYcKe9R5kLRzlTmySPb3TGPo1PG4e1gBXS_3FgrI6ufY_-Z26XTwYs6ajvGnsZ1WopzGX4UlCxKyQc9GIL-PSYbqtmuEnW45am5oO6zl59JuX0BurXMCC7SDOa4HD-BVIk1M4EbC6-HsPGNL9qGfvlrg2xRU0g3yvrdA7jVpr43J-9etb1PGxu1TxMSUoX9rV05-hwNctrtResYxiTlJ2veKalNRi6xMV86CWxfi8o6qxE3VNpkBpHOSGOTCoK35kwIayVCEp947zoxks9PZO3x84blOnMmAKe2002pbYbxND6jVyWpDUZWV69-L7iYJzNE0ghHHdOq_XIXZ1VBp5tfYk7Jo7bI1e-32VxWvaY9CuwBp5A11Q73D6dAK1DO9SsV4GwnP6nzMHGKg-q-ZlW8mGimzuooiSOHauRNHid5_0C16N0JMyuw5WasKfkjzzF&xkcb=SoAo-_M3MPW6-bRuQJ0BbzkdCdPP&p=10&fvj=1&vjs=3,Seldram Supplies,Eynsham OX29,Today
11,Driver,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0Dlsbod9-jEtqucC9IxHWIugps_KgnQwPdHUPV5f8OefKASCRrLdMuF52dInKzZ-C3B5P2aSEzlPXjFhqOr-e3Lp5xJu0pjOQZMGWXX1kQPUUVJ3ltTbfsi8gjsc1-VsQcMSD_Wp5IdAE-IMsh35Z1tWOidZ37DrA8brTipwD1qlHggxvLsLPwqsFLo3fciD3CwfimkB4EiygqQ5XRxsdrPQjfyzgLfjq1xHstl1IrXCnM-0zBCR5foTe5TwtyH8th2VV4lGiIbB3DpIG08qk1HXOSjwwrJ2PVKbVSgLbDpE7XXWtrsD5nirQJNt3fRFo41kRQIVJb3tivzdWg-Zok1zXX4LiXxknZctOUoifC_GNq7UWk--uW3aMggQXEj497Tn4bc628GgViRoih4pNpVMiCRTJtIeF2U6w07oqhOLJl5vKE6eRqzHa_jsxecXhTSyOigaXQpklDVS1fF-ZivIBlahVcefYpbTtQOwgKW0JIx-LbanF2l&xkcb=SoCc-_M3MPW6-bRuQJ0AbzkdCdPP&p=11&fvj=1&vjs=3,Go Green Taxis,Oxford OX1+2 locations,Today
12,Administrator,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0BMc9QaquKDDbTGMok4NZp3YuptKMrRrYPGA31XTj2B1r7V6vXsuub4cuS1CwYCJ9MiK7R0nXPhEvqEtbWzbP0WldzozQ_Z6oVm-vIUVxgIsI4mjmFPkBGC7Wqn_dFRPQwNY4x4yYiwVvDiSHzW-EPNcJHDU3p3DTXcLhxp9bCxkySPSoiYwJHKzMmiKg8D_wLvLg5ohYM5HxTK8lj6-OeiI0CvS_Yioczid2YuO8er73vs6EBVBlQk1EP_wj5cI2EDN-XqKvAtShyZvMxQsL0yV_gRzx7vTaSjTi0ggfgxyNGDxHc1DIxGd8A8wh7SUaqG6iDfJyQf6jr1o0KZSUHeBZ3lI4cCnOGU0BVCpp5_m02e6Ju_b2KXcfUFQ49KHmruLZ59aSqr7K59ICGK5f7C8RB0LJzIeU_KNJSdKV8qnOTLsf45Nh1AeSX45zZ2no7-_yiK4akt74bYgJBXK3q8Fgy6CZnZymprQswcr3fzuvYrMXMz1k4v0My-91Fkyz8=&xkcb=SoAS-_M3MPW6-bRuQJ0HbzkdCdPP&p=12&fvj=1&vjs=3,RME Consultants,Abingdon+2 locations,Today
13,Barista,https://uk.indeed.com/viewjob?jk=71cf1e8886b6088c&fccid=f432d3e98e419204&vjs=3,Coffee#1,Bicester OX26,Just posted
14,Student Advisers x2,https://uk.indeed.com/company/Abingdon-and-Witney-College/jobs/Student-Advisor-0ef7188e94781b74?fccid=f12a159fe33845ae&vjs=3,Abingdon and Witney College,Oxfordshire,Today
15,Barista,https://uk.indeed.com/viewjob?jk=71cf1e8886b6088c&fccid=f432d3e98e419204&vjs=3,Coffee#1,Bicester OX26,Just posted
16,Project Support Assistant,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0BMc9QaquKDDbTGMok4NZp3YuptKMrRrYPGA31XTj2B1r7V6vXsuub4_VadxFDLGFjLO-5l6_VqEyNkzhoiSkmFTFSQ8CGyO5Ee1jnh9xkvujsIn4_xXk-DrZ3CjWSjjTPV9UkVNTYDqODy1M66QBbPh1GyLP2VkI2t_KSccflNigLUpRrAnjeUztbZcjRm1GRAuNywaVsSqVRx0fOEC5zD9jw3AZZcIIw-XqIqeLmLrXwAOCaT5-cYYEkfF7zj5B9YHKJGdxwi4fPAwHfuf2GI1k3k62nkyGW9vds5DOJxG40nApIm8WJCVprEBVoojZVGbvRODExjTsCqfGUFsEVFrpSTfz8WPUwlJVWINiVc28C8S_SHQ5wLGdg7XokwRLKH2ZyOzxSqkBn77C0_asuMojo-sONadvcx2up8MV_8o76fIvZgBfzoM_Y4ds7C3eA8qPFQnp8ldjkN4gNOfjYW_W3EELJoR8XdcbzsayTSdAouaRTIrMG-357JPk67u6GNMvOUbvkX7Q==&xkcb=SoBH-_M3MPW6pbR_gp0KbzkdCdPP&p=1&fvj=1&vjs=3,RME Consultants,Abingdon+2 locations,Today
17,Unqualified Nursery Assistant,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0BMc9QaquKDDbTGMok4NZp3YuptKMrRrYPGA31XTj2B1qWC82WPCVfNMCd5hfFuZf-U6cxMRsYH8n-11UARLjT20ywil8FQcEmbFKUwzyWtcnpDNwQRkYHVSp9Ob8jSh7KB-sTWzEVG0chOwD17iTit7S0vvetfvuS7HZh67cnKnSSjK_2UqV1Lo8pLwmLy67Wu_LQaZeVl2cEAAtzSXaRTVbTo-Ox6HccBUj6zPKp4pUo59wGxsvehRQZZH46ttLLw2vq23IVSgXpIxdrp0FQUaCyiWVF_OzMRZEje2atfueadRP4ZoZFB5JgztdLmErLbOIcDGU3v6orky3lBUGb3YQ6MQ1zoP8s1ojBWTiZjP0tNozN4kZHYS2VHbVnPgdp7KhUma0uLhr29NPoEvCJAiTB5sK9jWIEyX7v8NqyOIaq5xX7hI0PzgnF4SEIO0q5fCdUhENoL4PuqmOUoLcHo5QJV_ZeV538Xay41RI2qZtf0JZv2WDjebxrb4RqxsZSfgZpfYzNIq7jywNmEizQD&xkcb=SoDa-_M3MPW6pbR_gp0JbzkdCdPP&p=2&fvj=1&vjs=3,RME Consultants,Bicester+3 locations,Hiring ongoing
18,Part Time Stockroom Associate - Children's Wear,https://uk.indeed.com/company/Ralph-Lauren/jobs/Stocking-Associate-1b62ae93ad670bc1?fccid=535de7c767791408&vjs=3,Ralph Lauren,Bicester OX26, 1 day ago
19,Police Constable - Student Officer Degree Holder,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0Bxz91E48tI4m9YSH8g3f8QsW-E_boWTElBpvc_UdspY-l801nlbdM3NX6S3KUjjeS9waFVgzmNlJYQE90Bm1DNzWGu_GWNxJQK_Z_AH5S9C845OFMyJwAcQtMVyeG1yC3HPraGPKmimQEUoj5YoYXO2Uy7rsUZZDpuIJI__RdUT63KPwTPrJ4BOO-ijrdlzDRpfLKyUOlW2kcq13xbMoCGRVtD39CGqXjprUr2clt5lQCyOg3aUyR8D8qr9hzCSRevojfIittv0CWHrRT88XVPZhTssFeRyEtIkOE-CLqmpCU_w3gT9cTgcwcQvVa6F9t-UEYDAsCwJQv88P-U2Chb581k1uH85FwpeKsDUQAF8C9Y7nMwRI8QMoIzUNz8ATtXAtyRD0DbTv_TJiT7-7Wd4HxcpDDTACMJyxQTeq8fb6mYzmbnf-mY4nI_0BF1vCkf-OTO--0JZw50e0hd9Yq55D-mkudJ-L7Pz2R69zQeEviVM45MZIJl0IJTg4qiglIapvFOmpVVyIy4l5Df-y-UsWsdBP7bqm_7Ke4ImR4tD3AGhLLem5fdCeIMNzRvie6k5OSv8nmPgJajd2KVNsZCK0X-MMD9eFhNs5z8orN6E4Yt-DI1CfG0yuQx-xxDDdV6OOZ0OmDgvA==&xkcb=SoDg-_M3MPW6pbR_gp0PbzkdCdPP&p=4&fvj=1&vjs=3,Thames Valley Police,Oxford+2 locations,Hiring ongoing
20,English Literature and Creative Writing Tutor,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0ABzPKvla0-VE3R5kOwbvAw_0FxCVKSKHo4inW8euY16I_Xr27mVRzt5cucECgY2u4_IMZKctnWp7YdgOT2GMQOVergg4L9u67kJ0tPGLmPAzkq-4U-HoKysoG858VYIRpi9-kDuSQ6Gh4fa1u0wFvy-8wWO1OYG1MSE121V6A35mBJhoYy5AznYS5I2PoNeFM3V6wFzwC4b3vjrdGv4olvQsqvKft3yH3BOcHMTuQN-5UKwl8eS1PxOh5y5WTcxvsMzAkengnTG9DoRO1y3bkeBDdtc-8crdA5gQajlkBoCFc2vzpdkRD8l_31LHSvpoEKTMsQF1k1n2rvWHZlnReLogCBQVHGDUXCKgQXI7YEKZ69R40m4Ky5ZBIzQdBgx7Jrw8oed3UDAt5TeVGX-mkF8qKPmZWf6RGsqDs4YRVZxW5ZaeuwwT1vaTPDz7mEMSekTdg4cJkk1mvsTiMVVNkfvrpJcoOu68TwZ054WZ31ASwhsVgqokemgL2IAzL9GWqaECSOE-sks1q6vCzDYZRTHar8H8F_YEo=&xkcb=SoBU-_M3MPW6pbR_gp0ObzkdCdPP&p=5&fvj=1&vjs=3,International Summer School for Teens,Oxford,Today
21,Ecology Officer,https://uk.indeed.com/viewjob?jk=85af80de6ba6c962&fccid=3c43c26865e1d971&vjs=3,Oxford City Council,Hybrid remote in Oxford,Today
22,Mechanical Supervisor B4,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0A1_JPpMBC7VdGvJeenNI5Q5YWz-xwZ9CXHj04t-usLHlrCmJQq7dIJLGO6MxrKHQHNx0BxE7wgFCs4C3VXLHGX86kxvx4ocREkGbyS7R-DB7RwnMzdERMBg-fRY8-pJsd5iub_AIEqIKrr9kCIs6uB82tON5OE7H1r_c12296ffPCkWBIeSVN3QMu8hv6FpKHNIigJNV9nIn_WE4XAQTfr_Csq46N79F_0p1Nj0HDOPkRYzZ2GKhDCu5bnBm0Q_VyPcGDfYUzuzRG56Lf6EgAV_1sZfQ8xcORAnvr6C7rlXa9UWkcEhCiOKudQudHkXB9m9m8Ub7iz2XFX4qxcwrHR8U72juu1rRJjvrxtW6n4YMeVFG9U8royKdcDSFtKQzFDYDxOPqzwN8yvglTgI4DxZkaOtzd0Q69LWdKgb4t-iKlQZ87rPehTxhb2rr8WePEDEkajCjPdP0OOloM1g8tUUhhMo07z1yZlLYJXjj85c9yat3ZbJVt7i6xIMUqBwoF3uVqzv-L1AFxQywSKKmpyQjUWygdjoPrLoBNPEywLv2ZjSJohmcR01TfNhWV9LgR71crY6RuNn_kqP0yBGp8oh6p5FcwhKhrMEQsDQzBdnXJImWFTTSdG&xkcb=SoB9-_M3MPW6pbR_gp0MbzkdCdPP&p=7&fvj=1&vjs=3,MLC at MRC Harwell,Harwell,Today
23,Licensing Compliance Officer,https://uk.indeed.com/viewjob?jk=ff4268c1155519e9&fccid=3c43c26865e1d971&vjs=3,Oxford City Council,Hybrid remote in Oxford,Today
24,Bar Back,https://uk.indeed.com/viewjob?jk=4537707e1744c1ca&fccid=7ac52be4b277f1d5&vjs=3,Turtle Bay Oxford,Oxford OX1,Just posted
25,Bartender,https://uk.indeed.com/viewjob?jk=f94b71b9aac098b1&fccid=362382b94fe58d54&vjs=3,Junkyard Golf Club Oxford,Oxford,Today
26,Landscape Gardener,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0D0ZqxdZg2TwcIemQ4yr89eGinLCR7bn2QHXosobzuZIDj3d7eZuNVhYdW8cqKd1bHlqcZLpxiR3RHjJHo9ZVVWrRbf_sTk3gE2gzb6v01AXdCO1PU_SBBzS3appOjOQ7XhZeG08Pz4nn69bfUD2aL8s_OnDyhu0UlGls3KjlHdY83j7n05EvQPN7GWyA22dpjU8MkNyzxAlAZIZaIZaDzJzMcsybdAvboCqUSeWEAXwvfukiKdE23BVPW7Lk9tt51oGyB2wPiWicx5GFyjRoMhhRNoFH2QJ4zi10P7GxCrfujXfTnvHkKLkyPyyDHVNLfdy5pz6cHty5lnRYe0XsBcGFM14KPgqZgJsGFIUU_O3nq5e7EGr64XUBAfDr5T_BZPopz2JHEmW2knB6cHnjl8LEQryP5Saz9JevCjlRNJY36BpsmpRaKKGwF5aFkJjCo4kdNR213-X265ZSt-UMAPfkqB2DalO_phRXaaWCSUZh5_DfhXE-E1ajySlVdOAJA=&xkcb=SoAJ-_M3MPW6pbR_gp0AbzkdCdPP&p=11&fvj=1&vjs=3,GreenArt Garden Care and Development Ltd,Wallingford, 1 day ago
27,Administration Assistant,https://uk.indeed.com/company/Ask-William-Limited/jobs/Administrative-Assistant-d3e260df6ce4d881?fccid=ddca9c4773920144&vjs=3,Ask William Limited,Oxford, 1 day ago
28,Clinical Trial Administrator (Regional Support Japan),https://uk.indeed.com/viewjob?jk=2d99d784b4fd0f21&fccid=3e8af96829591e84&vjs=3,University of Oxford,Oxford, 1 day ago
29,Security Officer - Farmoor,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0BfpP2b8u8cuMYgvGNqgf1vYd5P-iochjtDiCWobi63KfG32Q0nLfrjGQaHarD7j_JZpoFWYS_rMukwmZbizpKJVywQ8f6jpcK2nQ5EBEoCaKC5NmREgHK3BGfP-IZ5MZZRWcGxd1tJh8uEWjbgYulacMvMPE4y1XcwYHScc8gn7NTB06KpJCpvc7uOmkhjriaQOxDdKE63UVm8VPBuBTE28-_TA9uiCqrg1rqgasgJEfRrcV3Chvq3M5hcKhZ7QUQgawelY3ApNYlbxi2OM9HJ0rMBPiF_rn7zc8FzsAGf_PAutDVPajLysJBcGWTLaApvRdXcwletKW1I4fV9P4Io1LYWocUxUoMhwZIFZHObcnCb7BBWRmcDf2ARtl7NKHuq7v78OxAlwE5Q1cORivcnzgAY635y37HP00vDyoOcI-6H8ImsWoAZkfKp6SeqapUd_GDSODi2wn7yPQRHdwjqz7RHqiA8pBTDXN7vBr2QCV_OoiHs64HaJsvHXjRcdnk=&xkcb=SoCu-_M3MPW6pbR_gp0FbzkdCdPP&p=14&fvj=1&vjs=3,SSGC LTD,Oxford OX2,Today
30,Styling Assistant,https://uk.indeed.com/viewjob?jk=1774d240af983280&fccid=c1cb07a5b6d456d8&vjs=3,Joma Jewellery and Katie Loxton,Hybrid remote in Banbury OX16,Just posted
31,Part Time Sales Associate - Children's Wear Store,https://uk.indeed.com/company/Ralph-Lauren/jobs/Sales-Associate-45c44a7db9d43f9f?fccid=535de7c767791408&vjs=3,Ralph Lauren,Bicester OX26, 1 day ago
32,Licensing Compliance Officer,https://uk.indeed.com/viewjob?jk=ff4268c1155519e9&fccid=3c43c26865e1d971&vjs=3,Oxford City Council,Hybrid remote in Oxford,Today
33,Bartender,https://uk.indeed.com/viewjob?jk=f94b71b9aac098b1&fccid=362382b94fe58d54&vjs=3,Junkyard Golf Club Oxford,Oxford,Today
34,Parking Administration,https://uk.indeed.com/viewjob?jk=35855bf80d121592&fccid=2d89e54ad8ab9f32&vjs=3,The Recruitment Group,Oxford,Today
35,Bar Back,https://uk.indeed.com/viewjob?jk=4537707e1744c1ca&fccid=7ac52be4b277f1d5&vjs=3,Turtle Bay Oxford,Oxford OX1,Just posted
36,Clinical Trial Administrator (Regional Support Japan),https://uk.indeed.com/viewjob?jk=2d99d784b4fd0f21&fccid=3e8af96829591e84&vjs=3,University of Oxford,Oxford, 1 day ago
37,CSCS Trained Scaffold Labourers Required!,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0C4Lg6OYUSekG0audoneWdlzT0iNIohko1w8Kaljzym9Lr56o0JFkZs-1Nym5u6tMfDMYF3MCuC-tvZSSvt-Tto0HybltgN4WmLwczwj9pZziSlFtsrBC3PpKsrn6OBmZUWL1BIQewlV_MIUJ7qi7OaS6qqli3O-_5fD4pex-ie3DR_WjLpKlL864LCpK1X7EsdGGnaxN2jJpGgOWKcfejR57A7tyFrIYkiBTtqfD2BJkWXHXYKsp0v5vB5mIiD05bpitoMA3NQQiJqipMQc6mSPtMb1Y-4CeMf89zW0yzxpWpcKNhM8S6GE-o9mZKThhlyPnF25zTR4pUJza8Vnfk07pBg-aOPt36mkcaLUCl8RK1bktUy6jogNNg92GAKab9YlFnvrEIAmMCKWwhMKvKgPGkWrY2I2wG_f9hJc0FYMGFPWdF9JtqSGrZdYcGfcmoyBTbrVPd3qr24umSwpvGa-QOCuP2AS4q7MjbxUpZpNX3kashzIfx38s-4PZYU8y9OSGTfvPQM8zzHx0NyJssh&xkcb=SoAs-_M3MPW6BHx_hR0MbzkdCdPP&p=7&fvj=1&vjs=3,Allsafe Scaffolding Ltd,Oxford,Hiring ongoing
38,Farm Hand,https://uk.indeed.com/viewjob?mo=r&ad=-6NYlbfkN0BrQq5EpNqSqZ7OB7McmmeGn_7y0r5_n8ibPCVSD0eRLxAaUlDSMfgK90IY7I7MAXyCaGTTEwqn85eUr13iIP4ibw6fqjZik6_F2-XZDI5Cfp_ncdQZtijfNErhujI1xcGfbOHi_W50LJGXNnUJOsBaGDjX-iV9WMpxWXxga4blCIgD-ifsRWLD6Za4opf7xrKxiVspflLukanA8csM4xreNkYF25ytB7jPjsEWRv1TsRBWcr0TWc2Iau33T9ulaLgemQKtGYE-h8N3piadxqWsrv5biCH6644uFgfj6gSJzAckyrqVVtTQccnPhkJjT4MUbAei9Sv0GA_ocDU8FK2-o9cVKIRcEMLD-nU8mhf91TdovecvnAGe2H-pmpSkRDs3-0Sj9-EZ3dawdy7-4H309zuk4r9gGLfZiPBry5HACg-TfuXR2FqfoHphPZwHU0a7b605iEq8bhP2T4ZBYkakuvCSCQQf9v3VZy7LK8TUEsu9G553s1z4&xkcb=SoDF-_M3MPW6BHx_hR0DbzkdCdPP&p=8&fvj=1&vjs=3,Achieve Hospitality,Henley on Thames,Today
39,Retail Driver,https://uk.indeed.com/viewjob?jk=cd7ef9fd7bc72520&fccid=24444f08a9e261d4&vjs=3,Majestic Wine Warehouses Ltd.,Oxford, 1 day ago
